Gene,Non-unique Gene name,Annotation,No. isolates,No. sequences,Avg sequences per isolate,Genome Fragment,Order within Fragment,Accessory Fragment,Accessory Order with Fragment,QC,Min group size nuc,Max group size nuc,Avg group size nuc,Lactobacillus_crispatus__UMB0803__GCA_002861765.1,Lactobacillus_crispatus__UMB6887__GCA_030216545.1,Lactobacillus_crispatus__UMB7805__GCA_030226265.1,Lactobacillus_crispatus__UMB8929B__GCA_030230695.1
group_1108,,hypothetical protein,2,2,1.0,123,1,,,,1257,1257,1257.0,,MLMIAKCI_00010,AOHABJFI_02310,
group_1096,,hypothetical protein,2,2,1.0,119,2,,,,522,522,522.0,HJHFJAOG_02043,,AOHABJFI_00014,
group_1093,,hypothetical protein,2,2,1.0,117,2,,,,1260,1260,1260.0,HJHFJAOG_02039,,,LCPJMJGF_00265
group_1092,,hypothetical protein,2,2,1.0,117,1,,,,504,537,520.5,HJHFJAOG_02038,,,LCPJMJGF_00264
group_1091,,hypothetical protein,2,2,1.0,116,3,,,,432,432,432.0,HJHFJAOG_02037,,,LCPJMJGF_00125
uup_13,uup_13,ATP-binding protein Uup,2,2,1.0,116,2,,,,927,927,927.0,HJHFJAOG_02036,,,LCPJMJGF_00124
group_1090,,hypothetical protein,2,2,1.0,116,1,,,,765,765,765.0,HJHFJAOG_02035,,,LCPJMJGF_00123
group_1073,,hypothetical protein,2,2,1.0,109,1,,,,1968,1968,1968.0,HJHFJAOG_01943,,AOHABJFI_02288,
stp,stp,Multidrug resistance protein Stp,2,2,1.0,107,3,,,,861,861,861.0,HJHFJAOG_01887,,AOHABJFI_02191,
mdtD_1,mdtD_1,Putative multidrug resistance protein MdtD,2,2,1.0,107,2,,,,921,921,921.0,HJHFJAOG_01886,,AOHABJFI_02190,
group_1046,,hypothetical protein,2,2,1.0,103,2,,,,1284,1284,1284.0,HJHFJAOG_01839,MLMIAKCI_00354,,
gmuF_2,gmuF_2,putative mannose-6-phosphate isomerase GmuF,2,2,1.0,103,1,,,,963,963,963.0,HJHFJAOG_01838,MLMIAKCI_00353,,
inuJ,inuJ,Inulosucrase,2,2,1.0,102,5,,,,1980,1980,1980.0,HJHFJAOG_01833,MLMIAKCI_02367,,
group_1045,,hypothetical protein,2,2,1.0,102,4,,,,399,399,399.0,HJHFJAOG_01835,MLMIAKCI_02365,,
group_1044,,hypothetical protein,2,2,1.0,102,3,,,,417,417,417.0,HJHFJAOG_01836,MLMIAKCI_02364,,
group_1043,,hypothetical protein,2,2,1.0,102,2,,,,555,555,555.0,HJHFJAOG_01834,MLMIAKCI_02366,,
group_1042,,hypothetical protein,2,2,1.0,102,1,,,,432,915,673.5,HJHFJAOG_01837,MLMIAKCI_02363,,
group_1033,,hypothetical protein,2,2,1.0,99,2,,,,486,486,486.0,HJHFJAOG_01763,,AOHABJFI_00299,
group_1031,,hypothetical protein,2,2,1.0,98,5,,,,111,111,111.0,,MLMIAKCI_00123,AOHABJFI_00095,
psd,psd,Phosphatidylserine decarboxylase proenzyme,2,2,1.0,77,19,,,,1188,1188,1188.0,,MLMIAKCI_01249,,LCPJMJGF_01367
group_854,,hypothetical protein,2,2,1.0,77,18,,,,1017,1017,1017.0,HJHFJAOG_01326,,AOHABJFI_01457,
group_853,,hypothetical protein,2,2,1.0,77,17,,,,852,852,852.0,HJHFJAOG_01325,,AOHABJFI_01456,
group_852,,hypothetical protein,2,2,1.0,77,16,,,,573,573,573.0,,MLMIAKCI_01252,,LCPJMJGF_01363
group_851,,hypothetical protein,2,2,1.0,77,15,,,,213,213,213.0,,MLMIAKCI_01254,,LCPJMJGF_01361
group_849,,hypothetical protein,2,2,1.0,77,12,,,,579,579,579.0,,MLMIAKCI_01251,,LCPJMJGF_01364
group_848,,hypothetical protein,2,2,1.0,77,10,,,,1029,1029,1029.0,,MLMIAKCI_01253,,LCPJMJGF_01362
group_847,,hypothetical protein,2,2,1.0,77,9,,,,447,447,447.0,,MLMIAKCI_01255,,LCPJMJGF_01360
group_846,,hypothetical protein,2,3,1.5,77,8,,,,207,546,328.0,,MLMIAKCI_01250,,LCPJMJGF_01365;LCPJMJGF_01366
group_844,,hypothetical protein,2,2,1.0,77,3,,,,423,423,423.0,HJHFJAOG_01327,,AOHABJFI_01458,
group_843,,hypothetical protein,2,2,1.0,77,1,,,,525,1434,979.5,HJHFJAOG_01324,,AOHABJFI_01455,
msrC,msrC,Free methionine-R-sulfoxide reductase,2,2,1.0,76,7,,,,456,456,456.0,HJHFJAOG_01316,,,LCPJMJGF_00634
group_789,,hypothetical protein,2,2,1.0,66,40,,,,102,102,102.0,HJHFJAOG_01123,,AOHABJFI_01185,
group_784,,hypothetical protein,2,2,1.0,66,27,,,,102,102,102.0,,MLMIAKCI_02057,,LCPJMJGF_01341
group_782,,hypothetical protein,2,2,1.0,66,22,,,,252,336,294.0,HJHFJAOG_01100,,,LCPJMJGF_01319
potB_2,potB_2,Spermidine/putrescine transport system permease protein PotB,2,2,1.0,66,20,,,,867,867,867.0,,MLMIAKCI_01728,AOHABJFI_01272,
rihC_2,rihC_2,Non-specific ribonucleoside hydrolase RihC,2,2,1.0,66,15,,,,918,918,918.0,,MLMIAKCI_01729,AOHABJFI_01273,
group_775,,hypothetical protein,2,2,1.0,65,1,,,,246,246,246.0,HJHFJAOG_01099,,AOHABJFI_00917,
group_743,,hypothetical protein,2,2,1.0,59,6,,,,276,276,276.0,HJHFJAOG_00956,MLMIAKCI_00023,,
agrA,agrA,Accessory gene regulator A,2,2,1.0,59,5,,,,825,825,825.0,HJHFJAOG_00952,MLMIAKCI_00027,,
group_742,,hypothetical protein,2,2,1.0,59,4,,,,639,639,639.0,HJHFJAOG_00954,MLMIAKCI_00025,,
group_741,,hypothetical protein,2,2,1.0,59,3,,,,198,198,198.0,HJHFJAOG_00955,MLMIAKCI_00024,,
group_740,,hypothetical protein,2,2,1.0,59,2,,,,909,909,909.0,HJHFJAOG_00951,MLMIAKCI_00028,,
comA_2,comA_2,Transport/processing ATP-binding protein ComA,2,2,1.0,59,1,,,,2163,2163,2163.0,HJHFJAOG_00953,MLMIAKCI_00026,,
uup_10~~~uup_16,uup_10;uup_16,ATP-binding protein Uup,2,2,1.0,57,39,,,,699,855,777.0,,MLMIAKCI_01523,,LCPJMJGF_02078
group_705,,IS30 family transposase ISSag3,2,2,1.0,57,38,,,,432,1035,733.5,HJHFJAOG_01537,,AOHABJFI_01952,
group_700,,hypothetical protein,2,2,1.0,57,28,,,,441,444,442.5,,MLMIAKCI_01515,,LCPJMJGF_02070
group_697,,hypothetical protein,2,2,1.0,57,17,,,,180,180,180.0,,MLMIAKCI_01520,,LCPJMJGF_02075
group_695,,hypothetical protein,2,2,1.0,57,14,,,,822,822,822.0,,MLMIAKCI_01518,,LCPJMJGF_02073
group_694,,hypothetical protein,2,2,1.0,57,13,,,,135,135,135.0,,MLMIAKCI_01522,,LCPJMJGF_02077
group_693,,hypothetical protein,2,2,1.0,57,12,,,,552,552,552.0,,MLMIAKCI_01516,,LCPJMJGF_02071
group_692,,hypothetical protein,2,2,1.0,57,11,,,,1230,1230,1230.0,,MLMIAKCI_01521,,LCPJMJGF_02076
group_690,,hypothetical protein,2,2,1.0,57,8,,,,384,384,384.0,,MLMIAKCI_01519,,LCPJMJGF_02074
group_689,,hypothetical protein,2,2,1.0,57,4,,,,795,798,796.5,,MLMIAKCI_01517,,LCPJMJGF_02072
siaT,siaT,Sodium/sialic acid symporter SiaT,2,2,1.0,56,44,,,,1497,1497,1497.0,,MLMIAKCI_00462,,LCPJMJGF_00972
group_686,,hypothetical protein,2,2,1.0,56,43,,,,375,438,406.5,HJHFJAOG_00822,MLMIAKCI_00449,,
tnpB_1,tnpB_1;,RNA-guided DNA endonuclease TnpB;IS200/IS605 family transposase ISLhe65,2,2,1.0,56,40,,,,1152,1152,1152.0,,,AOHABJFI_00766,LCPJMJGF_00979
group_684,,hypothetical protein,2,2,1.0,56,39,,,,210,375,292.5,HJHFJAOG_01973,MLMIAKCI_00450,,
group_681,,hypothetical protein,2,2,1.0,56,34,,,,336,336,336.0,,,AOHABJFI_00763,LCPJMJGF_00982
bglK_1,bglK_1,Beta-glucoside kinase,2,2,1.0,56,32,,,,864,864,864.0,,MLMIAKCI_00459,,LCPJMJGF_00975
nanA,nanA,N-acetylneuraminate lyase,2,2,1.0,56,23,,,,873,873,873.0,,MLMIAKCI_00458,,LCPJMJGF_00976
group_674,,hypothetical protein,2,2,1.0,56,22,,,,141,141,141.0,HJHFJAOG_01968,MLMIAKCI_00455,,
group_673,,hypothetical protein,2,2,1.0,56,21,,,,246,246,246.0,,,AOHABJFI_00762,LCPJMJGF_00983
axeA,;axeA,hypothetical protein;Cephalosporin-C deacetylase,2,3,1.5,56,17,,,,357,1002,661.0,,MLMIAKCI_00463;MLMIAKCI_00464,,LCPJMJGF_00971
gerN,gerN,Na(+)/H(+)-K(+) antiporter GerN,2,2,1.0,56,15,,,,1164,1164,1164.0,,MLMIAKCI_00461,,LCPJMJGF_00973
group_669,,hypothetical protein,2,2,1.0,56,12,,,,738,738,738.0,,MLMIAKCI_00460,,LCPJMJGF_00974
nanE,nanE,Putative N-acetylmannosamine-6-phosphate 2-epimerase,2,2,1.0,56,7,,,,693,693,693.0,,MLMIAKCI_00465,,LCPJMJGF_00970
agaA_2~~~agaA_1,agaA_2;;agaA_1,N-acetylgalactosamine-6-phosphate deacetylase;hypothetical protein,2,3,1.5,56,1,,,,156,1152,727.0,,MLMIAKCI_00466;MLMIAKCI_00467,,LCPJMJGF_00969
group_618,,hypothetical protein,2,2,1.0,51,38,,,,195,195,195.0,,MLMIAKCI_00649,AOHABJFI_00821,
group_598,,hypothetical protein,2,2,1.0,51,5,,,,507,507,507.0,,MLMIAKCI_00650,2_refound_27,
group_587,,hypothetical protein,2,2,1.0,49,18,,,,168,168,168.0,0_refound_2,,AOHABJFI_02086,
group_580,,hypothetical protein,2,2,1.0,49,10,,,,1719,1743,1731.0,HJHFJAOG_00669,,AOHABJFI_02080,
group_573,,hypothetical protein,2,2,1.0,49,2,,,,873,897,885.0,HJHFJAOG_00674,,AOHABJFI_02085,
ackA_1~~~ackA_2,ackA_1;ackA_2,Acetate kinase,2,2,1.0,48,6,,,,837,1176,1006.5,HJHFJAOG_00654,,AOHABJFI_00281,
group_566,,hypothetical protein,2,3,1.5,48,5,,,,144,429,293.0,HJHFJAOG_01462;HJHFJAOG_00655,,AOHABJFI_00282,
menA_3,menA_3,14-dihydroxy-2-naphthoate octaprenyltransferase,2,2,1.0,42,1,,,,912,912,912.0,HJHFJAOG_00525,MLMIAKCI_00287,,
group_437,,IS982 family transposase ISLhe7,2,2,1.0,37,1,,,,312,312,312.0,HJHFJAOG_00435,MLMIAKCI_00844,,
group_398,,IS982 family transposase ISLh1,2,2,1.0,35,1,,,,228,228,228.0,HJHFJAOG_00395,,,LCPJMJGF_01014
tpx,tpx,Thiol peroxidase,2,2,1.0,32,2,,,,495,495,495.0,HJHFJAOG_00301,,AOHABJFI_00423,
group_367,,hypothetical protein,2,2,1.0,32,1,,,,159,159,159.0,HJHFJAOG_00302,,AOHABJFI_00422,
group_366,,hypothetical protein,2,2,1.0,31,1,,,,147,147,147.0,HJHFJAOG_00297,MLMIAKCI_00749,,
group_363,,hypothetical protein,2,2,1.0,29,1,,,,1404,1404,1404.0,HJHFJAOG_00293,MLMIAKCI_00523,,
group_267,,hypothetical protein,2,2,1.0,20,29,,,,480,480,480.0,,MLMIAKCI_00352,AOHABJFI_01713,
group_254,,hypothetical protein,2,2,1.0,19,7,,,,444,444,444.0,HJHFJAOG_01453,MLMIAKCI_02051,,
mngB_3,mngB_3,Mannosylglycerate hydrolase,2,2,1.0,19,6,,,,2625,2625,2625.0,HJHFJAOG_01452,MLMIAKCI_02050,,
fruA_1,fruA_1,PTS system fructose-specific EIIB'BC component,2,2,1.0,19,5,,,,1104,1104,1104.0,HJHFJAOG_00194,MLMIAKCI_02047,,
fruA_2,fruA_2,PTS system fructose-specific EIIABC component,2,2,1.0,19,4,,,,324,324,324.0,HJHFJAOG_00195,MLMIAKCI_02046,,
mngB_1~~~mngB_2,mngB_1;mngB_2,Mannosylglycerate hydrolase,2,3,1.5,19,3,,,,198,2667,1728.0,HJHFJAOG_00193;HJHFJAOG_01450,MLMIAKCI_02048,,
licR,licR,putative licABCH operon regulator,2,2,1.0,19,2,,,,1962,1962,1962.0,HJHFJAOG_01451,MLMIAKCI_02049,,
mngA,mngA,PTS system 2-O-alpha-mannosyl-D-glycerate-specific EIIABC component,2,2,1.0,19,1,,,,459,459,459.0,HJHFJAOG_00196,MLMIAKCI_02045,,
group_248,slpA,S-layer protein,2,2,1.0,17,15,,,,324,324,324.0,HJHFJAOG_00186,,,LCPJMJGF_02025
slpA,slpA,S-layer protein,2,2,1.0,17,11,,,,261,261,261.0,,MLMIAKCI_02120,AOHABJFI_02306,
group_237,,hypothetical protein,2,2,1.0,16,6,,,,495,495,495.0,HJHFJAOG_01455,MLMIAKCI_02315,,
group_235,,hypothetical protein,2,2,1.0,16,4,,,,189,189,189.0,HJHFJAOG_01456,MLMIAKCI_02316,,
group_233,,hypothetical protein,2,2,1.0,16,2,,,,657,657,657.0,HJHFJAOG_01457,MLMIAKCI_02317,,
licC_3,licC_3,Lichenan permease IIC component,2,2,1.0,16,1,,,,1206,1320,1263.0,HJHFJAOG_01458,MLMIAKCI_02318,,
group_204,,hypothetical protein,2,2,1.0,15,95,,,,204,276,240.0,HJHFJAOG_01080,MLMIAKCI_02028,,
group_200,,hypothetical protein,2,2,1.0,15,90,,,,210,210,210.0,,MLMIAKCI_01033,AOHABJFI_00408,
hsdS_2~~~hsdS_1~~~hsdS,hsdS_2;hsdS_1;hsdS,Type I restriction enzyme EcoAI specificity subunit,2,3,1.5,15,57,,,,660,1443,946.0,HJHFJAOG_01291;HJHFJAOG_01292,,AOHABJFI_01432,
group_179,,hypothetical protein,2,2,1.0,15,55,,,,315,315,315.0,,MLMIAKCI_01031,AOHABJFI_00410,
group_177,,hypothetical protein,2,2,1.0,15,48,,,,243,243,243.0,HJHFJAOG_01294,,AOHABJFI_01430,
group_167,,hypothetical protein,2,2,1.0,15,36,,,,240,246,243.0,,MLMIAKCI_01032,AOHABJFI_00409,
fbiB,fbiB,Bifunctional F420 biosynthesis protein FbiB,2,2,1.0,15,18,,,,690,714,702.0,HJHFJAOG_00237,,,LCPJMJGF_00302
group_152,,hypothetical protein,2,2,1.0,15,16,,,,582,582,582.0,HJHFJAOG_01289,,AOHABJFI_01434,
group_146,,hypothetical protein,2,2,1.0,15,7,,,,1341,1341,1341.0,HJHFJAOG_01293,,AOHABJFI_01431,
deoD,deoD,Purine nucleoside phosphorylase DeoD-type,2,2,1.0,15,6,,,,762,762,762.0,HJHFJAOG_00181,,,LCPJMJGF_00304
group_139,,IS256 family transposase ISLdl2,2,2,1.0,13,1,,,,330,330,330.0,HJHFJAOG_00176,MLMIAKCI_00751,,
melA,melA,Alpha-galactosidase Mel36A,2,2,1.0,9,41,,,,2202,2202,2202.0,,MLMIAKCI_01136,,LCPJMJGF_01265
msmX_1,msmX_1,Oligosaccharides import ATP-binding protein MsmX,2,2,1.0,9,29,,,,1113,1113,1113.0,,MLMIAKCI_01135,,LCPJMJGF_01266
gtfA,gtfA,Sucrose phosphorylase,2,2,1.0,9,19,,,,1443,1443,1443.0,,MLMIAKCI_01137,,LCPJMJGF_01264
ngcF,ngcF,Diacetylchitobiose uptake system permease protein NgcF,2,2,1.0,9,10,,,,876,876,876.0,,MLMIAKCI_01133,,LCPJMJGF_01268
ngcG,ngcG,Diacetylchitobiose uptake system permease protein NgcG,2,2,1.0,9,7,,,,834,834,834.0,,MLMIAKCI_01134,,LCPJMJGF_01267
group_118,,IS110 family transposase ISLhe4,2,2,1.0,7,1,,,,1227,1227,1227.0,HJHFJAOG_00163,1_refound_6,,
group_88,,hypothetical protein,2,2,1.0,4,120,,,,606,606,606.0,HJHFJAOG_00036,,AOHABJFI_01396,
group_87,,hypothetical protein,2,2,1.0,4,119,,,,798,798,798.0,HJHFJAOG_00059,,AOHABJFI_01371,
group_86,,hypothetical protein,2,2,1.0,4,118,,,,159,159,159.0,HJHFJAOG_00075,,AOHABJFI_01355,
group_85,,hypothetical protein,2,2,1.0,4,117,,,,432,432,432.0,HJHFJAOG_00080,,AOHABJFI_01350,
group_84,,hypothetical protein,2,2,1.0,4,116,,,,285,285,285.0,HJHFJAOG_00055,,AOHABJFI_01375,
group_83,,hypothetical protein,2,2,1.0,4,115,,,,432,432,432.0,HJHFJAOG_00029,,AOHABJFI_01403,
group_82,,hypothetical protein,2,2,1.0,4,114,,,,804,804,804.0,HJHFJAOG_00077,,AOHABJFI_01353,
group_81,,hypothetical protein,2,2,1.0,4,113,,,,804,804,804.0,HJHFJAOG_00060,,AOHABJFI_01370,
group_80,,hypothetical protein,2,2,1.0,4,109,,,,798,798,798.0,HJHFJAOG_00039,,AOHABJFI_01393,
group_79,,hypothetical protein,2,2,1.0,4,108,,,,1035,1035,1035.0,HJHFJAOG_00025,,AOHABJFI_01407,
group_77,,hypothetical protein,2,2,1.0,4,106,,,,297,297,297.0,HJHFJAOG_00068,,AOHABJFI_01362,
group_75,,hypothetical protein,2,2,1.0,4,103,,,,177,177,177.0,HJHFJAOG_00064,,AOHABJFI_01366,
group_74,,hypothetical protein,2,2,1.0,4,102,,,,1410,1410,1410.0,HJHFJAOG_00040,,AOHABJFI_01392,
group_73,,hypothetical protein,2,2,1.0,4,96,,,,447,447,447.0,HJHFJAOG_00028,,AOHABJFI_01404,
group_72,,hypothetical protein,2,2,1.0,4,95,,,,180,180,180.0,HJHFJAOG_00043,,AOHABJFI_01388,
group_71,,hypothetical protein,2,2,1.0,4,93,,,,1068,1068,1068.0,HJHFJAOG_00023,,AOHABJFI_01409,
group_69,,hypothetical protein,2,2,1.0,4,90,,,,186,186,186.0,HJHFJAOG_00047,,AOHABJFI_01384,
group_68,,hypothetical protein,2,2,1.0,4,89,,,,648,648,648.0,HJHFJAOG_00033,,AOHABJFI_01399,
group_67,,hypothetical protein,2,2,1.0,4,88,,,,321,321,321.0,HJHFJAOG_00081,,AOHABJFI_01349,
group_66,,hypothetical protein,2,2,1.0,4,85,,,,330,330,330.0,HJHFJAOG_00084,,AOHABJFI_01346,
group_65,,hypothetical protein,2,2,1.0,4,84,,,,159,279,219.0,HJHFJAOG_00063,,AOHABJFI_01367,
group_64,,hypothetical protein,2,2,1.0,4,83,,,,480,480,480.0,HJHFJAOG_00022,,AOHABJFI_01410,
group_62,,hypothetical protein,2,2,1.0,4,81,,,,207,207,207.0,HJHFJAOG_00076,,AOHABJFI_01354,
group_61,,hypothetical protein,2,2,1.0,4,80,,,,1125,1125,1125.0,HJHFJAOG_00037,,AOHABJFI_01395,
group_60,,hypothetical protein,2,2,1.0,4,79,,,,336,336,336.0,HJHFJAOG_00058,,AOHABJFI_01372,
group_59,,hypothetical protein,2,2,1.0,4,78,,,,486,486,486.0,HJHFJAOG_00053,,AOHABJFI_01377,
group_58,,hypothetical protein,2,2,1.0,4,77,,,,339,339,339.0,HJHFJAOG_00085,,AOHABJFI_01345,
group_56,,hypothetical protein,2,2,1.0,4,75,,,,345,345,345.0,HJHFJAOG_00074,,AOHABJFI_01356,
group_55,,hypothetical protein,2,2,1.0,4,74,,,,216,216,216.0,HJHFJAOG_00069,,AOHABJFI_01361,
group_54,,hypothetical protein,2,2,1.0,4,73,,,,216,216,216.0,HJHFJAOG_00065,,AOHABJFI_01365,
group_53,,hypothetical protein,2,2,1.0,4,66,,,,228,228,228.0,HJHFJAOG_00067,,AOHABJFI_01363,
group_52,,hypothetical protein,2,2,1.0,4,62,,,,1194,1194,1194.0,HJHFJAOG_00030,,AOHABJFI_01402,
xerC_1,xerC_1,Tyrosine recombinase XerC,2,2,1.0,4,57,,,,1200,1200,1200.0,HJHFJAOG_00086,,AOHABJFI_01344,
group_51,,hypothetical protein,2,2,1.0,4,56,,,,525,525,525.0,HJHFJAOG_00052,,AOHABJFI_01378,
group_50,,hypothetical protein,2,2,1.0,4,54,,,,234,234,234.0,HJHFJAOG_00078,,AOHABJFI_01352,
group_49,,hypothetical protein,2,2,1.0,4,53,,,,372,372,372.0,HJHFJAOG_00079,,AOHABJFI_01351,
group_48,,hypothetical protein,2,2,1.0,4,49,,,,237,237,237.0,HJHFJAOG_00057,,AOHABJFI_01373,
group_47,,hypothetical protein,2,2,1.0,4,48,,,,702,750,726.0,HJHFJAOG_00019,,AOHABJFI_01413,
group_46,,hypothetical protein,2,2,1.0,4,46,,,,243,243,243.0,HJHFJAOG_00073,,AOHABJFI_01357,
group_45,,hypothetical protein,2,3,1.5,4,45,,,,228,1452,961.0,HJHFJAOG_00041,,AOHABJFI_01391;AOHABJFI_01390,
group_44,,hypothetical protein,2,2,1.0,4,42,,,,387,387,387.0,HJHFJAOG_00038,,AOHABJFI_01394,
group_43,,hypothetical protein,2,2,1.0,4,41,,,,387,387,387.0,HJHFJAOG_00021,,AOHABJFI_01411,
group_42,,hypothetical protein,2,2,1.0,4,40,,,,249,249,249.0,HJHFJAOG_00066,,AOHABJFI_01364,
group_41,,hypothetical protein,2,2,1.0,4,39,,,,249,249,249.0,HJHFJAOG_00046,,AOHABJFI_01385,
group_40,,hypothetical protein,2,2,1.0,4,36,,,,393,393,393.0,HJHFJAOG_00044,,AOHABJFI_01387,
group_39,,hypothetical protein,2,2,1.0,4,34,,,,546,546,546.0,HJHFJAOG_00042,,AOHABJFI_01389,
group_38,,hypothetical protein,2,2,1.0,4,33,,,,750,750,750.0,HJHFJAOG_00071,,AOHABJFI_01359,
group_37,,hypothetical protein,2,2,1.0,4,31,,,,936,936,936.0,HJHFJAOG_00035,,AOHABJFI_01397,
group_36,,hypothetical protein,2,2,1.0,4,30,,,,561,561,561.0,HJHFJAOG_00031,,AOHABJFI_01401,
group_34,,hypothetical protein,2,2,1.0,4,28,,,,258,258,258.0,HJHFJAOG_00062,,AOHABJFI_01368,
group_33,,hypothetical protein,2,2,1.0,4,27,,,,114,114,114.0,HJHFJAOG_00083,,AOHABJFI_01347,
group_32,,hypothetical protein,2,2,1.0,4,26,,,,402,402,402.0,HJHFJAOG_00056,,AOHABJFI_01374,
group_31,,hypothetical protein,2,2,1.0,4,25,,,,1185,1185,1185.0,HJHFJAOG_00020,,AOHABJFI_01412,
group_30,,hypothetical protein,2,2,1.0,4,24,,,,261,261,261.0,HJHFJAOG_00027,,AOHABJFI_01405,
group_29,,hypothetical protein,2,2,1.0,4,23,,,,111,318,214.5,HJHFJAOG_00045,,AOHABJFI_01386,
group_28,,hypothetical protein,2,2,1.0,4,22,,,,402,402,402.0,HJHFJAOG_00034,,AOHABJFI_01398,
group_27,,hypothetical protein,2,2,1.0,4,21,,,,402,402,402.0,HJHFJAOG_00032,,AOHABJFI_01400,
group_24,,hypothetical protein,2,2,1.0,4,18,,,,267,267,267.0,HJHFJAOG_00082,,AOHABJFI_01348,
group_23,,hypothetical protein,2,2,1.0,4,17,,,,456,456,456.0,HJHFJAOG_00048,,AOHABJFI_01383,
group_22,,hypothetical protein,2,2,1.0,4,14,,,,411,411,411.0,HJHFJAOG_00024,,AOHABJFI_01408,
oppA_2,oppA_2,Oligopeptide-binding protein OppA,2,2,1.0,4,12,,,,1326,1326,1326.0,HJHFJAOG_00734,MLMIAKCI_01922,,
group_21,,hypothetical protein,2,2,1.0,4,11,,,,414,414,414.0,HJHFJAOG_00054,,AOHABJFI_01376,
group_20,,hypothetical protein,2,2,1.0,4,9,,,,138,138,138.0,HJHFJAOG_00070,,AOHABJFI_01360,
group_18,,hypothetical protein,2,2,1.0,4,7,,,,777,777,777.0,HJHFJAOG_00061,,AOHABJFI_01369,
group_16,,hypothetical protein,2,2,1.0,4,4,,,,276,276,276.0,HJHFJAOG_00072,,AOHABJFI_01358,
group_15,,hypothetical protein,2,2,1.0,4,1,,,,5664,5664,5664.0,HJHFJAOG_00026,,AOHABJFI_01406,
group_13,,hypothetical protein,2,2,1.0,3,4,,,,354,354,354.0,HJHFJAOG_00014,,2_refound_21,
group_9,,hypothetical protein,2,2,1.0,2,1,,,,423,423,423.0,HJHFJAOG_00013,,AOHABJFI_00474,
group_4,,hypothetical protein,2,2,1.0,1,6,,,,618,627,622.5,HJHFJAOG_00012,MLMIAKCI_02039,,
group_1378,,hypothetical protein,1,1,1.0,166,2,,,,150,150,150.0,,,,LCPJMJGF_02011
group_1377,,hypothetical protein,1,1,1.0,166,1,,,,867,867,867.0,,,,LCPJMJGF_02012
group_1376,,hypothetical protein,1,1,1.0,165,2,,,,708,708,708.0,,,,LCPJMJGF_01749
group_1375,,hypothetical protein,1,1,1.0,165,1,,,,318,318,318.0,,,,LCPJMJGF_01750
group_1374,,hypothetical protein,1,1,1.0,164,2,,,,333,333,333.0,,,,LCPJMJGF_01176
group_1373,,hypothetical protein,1,1,1.0,164,1,,,,228,228,228.0,,,,LCPJMJGF_01175
group_1372,,hypothetical protein,1,1,1.0,163,5,,,,294,294,294.0,,,,LCPJMJGF_01166
yybR,yybR,putative HTH-type transcriptional regulator YybR,1,1,1.0,163,4,,,,336,336,336.0,,,,LCPJMJGF_01167
group_1371,,hypothetical protein,1,1,1.0,163,3,,,,135,135,135.0,,,,LCPJMJGF_01165
ogt,ogt,Methylated-DNA--protein-cysteine methyltransferase,1,1,1.0,163,2,,,,510,510,510.0,,,,LCPJMJGF_01169
group_1370,,Zinc-type alcohol dehydrogenase-like protein,1,1,1.0,163,1,,,,1023,1023,1023.0,,,,LCPJMJGF_01168
group_1369,,hypothetical protein,1,1,1.0,162,1,,,,486,486,486.0,,,,LCPJMJGF_01007
group_1368,,hypothetical protein,1,1,1.0,161,2,,,,270,270,270.0,,,,LCPJMJGF_00893
group_1367,,hypothetical protein,1,1,1.0,161,1,,,,876,876,876.0,,,,LCPJMJGF_00894
group_1366,,hypothetical protein,1,1,1.0,160,3,,,,1116,1116,1116.0,,,,LCPJMJGF_00874
group_1365,,hypothetical protein,1,1,1.0,160,2,,,,471,471,471.0,,,,LCPJMJGF_00872
group_1364,,hypothetical protein,1,1,1.0,160,1,,,,879,879,879.0,,,,LCPJMJGF_00873
aroD,aroD,3-dehydroquinate dehydratase,1,1,1.0,158,13,,,,759,759,759.0,,,,LCPJMJGF_00395
aroE,aroE,Shikimate dehydrogenase (NADP(+)),1,1,1.0,158,12,,,,951,951,951.0,,,,LCPJMJGF_00393
ydiM_1,ydiM_1,Inner membrane transport protein YdiM,1,1,1.0,158,11,,,,1203,1203,1203.0,,,,LCPJMJGF_00391
group_1362,menH_2,2-succinyl-6-hydroxy-24-cyclohexadiene-1-carboxylate synthase,1,1,1.0,158,10,,,,753,753,753.0,,,,LCPJMJGF_00399
ydiM_2,ydiM_2,Inner membrane transport protein YdiM,1,1,1.0,158,9,,,,1206,1206,1206.0,,,,LCPJMJGF_00394
ydiM_4,ydiM_4,Inner membrane transport protein YdiM,1,1,1.0,158,8,,,,1188,1188,1188.0,,,,LCPJMJGF_00401
gltC,gltC,Transcriptional dual regulator GltC,1,1,1.0,158,7,,,,918,918,918.0,,,,LCPJMJGF_00392
vprA_1,vprA_1,Vinyl phenol reductase,1,1,1.0,158,6,,,,1437,1437,1437.0,,,,LCPJMJGF_00402
group_1361,urdA_2,Urocanate reductase,1,1,1.0,158,5,,,,1881,1881,1881.0,,,,LCPJMJGF_00397
group_1360,steT_1,Serine/threonine exchanger SteT,1,1,1.0,158,4,,,,1308,1308,1308.0,,,,LCPJMJGF_00403
rutD_1,rutD_1,Putative carbamate hydrolase RutD,1,1,1.0,158,3,,,,750,750,750.0,,,,LCPJMJGF_00400
